"2021-03-22","surf_tendies","saifkz music spam","Pizza-kun","","",74150319
"2021-03-22","surf_me","seal for saying the n word","Pizza-kun","","",74150319
"2021-03-22","surf_nyx","Who was in paris?","Silly Cat 1","","",1049245649
"2021-03-21","surf_fornax","bew saying the n word","Pizza-kun","","",
"2021-03-21","surf_fornax","maia gonzai bonzai saying the n word and racial shit ","Pizza-kun","","",
"2021-03-21","surf_fornax","tech sayign the n word","Pizza-kun","","",
"2021-03-21","surf_mokuzai","mokuzai has no bot","IMBAAAA","","",158856134
"2021-03-20","surf_chaos_fix","osama","\u262dJambobby420\u262d","","",361345130
"2021-03-20","surf_reytx","it is impossible","Evocare","","",12154231
"2021-03-19","surf_seaworld_fix","Wtykson KeyDrop.com","Piano Reeves","","",477235647
"2021-03-19","surf_astray","this map sucks remove it pls","S2mpel","","",941435439
"2021-03-19","surf_concretejungle","b1 wr edgebugged","DARKSOULSBOSS","","",53844466
"2021-03-16","surf_fruits","trash grape","Bou \u2661","","",1153543060
"2021-03-15","surf_mom_fix","have 1100 points for rank without upgrading to beginner(900)","man in dress","","",172102242
"2021-03-15","surf_aweles","autistic map","h1x","","",1082953555
"2021-03-14","surf_depressing","music","CPower03","","",347996958
"2021-03-14","surf_reytx","s1 lagged","whz1gud","","",219496353
"2021-03-13","surf_prelude_ksf","this guy is a racist","OriaS","","",898113519
"2021-03-13","surf_sanctuary","s1 transition is bugged, u just float on the platform","John","","",388422927
"2021-03-13","surf_stonks","func_smokevolume causing big lag at the weed plant part of the first stage, very easy to remove them","granis","","",38142345
"2021-03-12","surf_alpha","s9 spinehop","latosaysikasi","","",162106814
"2021-03-11","surf_pox","going into the portal kinda halfway through the maps sometimes stops you ","Vasko","","",110075622
"2021-03-11","surf_classics","racoon mic spam ","Ninjah Koda","","",224200970
"2021-03-11","surf_stonks","kys abusive name","Saskia","","",1097742771
"2021-03-08","surf_minigolf","Forgot to put that i meant Stage 5","wiuuuh","","",178163562
"2021-03-08","surf_minigolf","Add laser before third ramp to invisible wall to cut the corner more closely for wrcp runs!","wiuuuh","","",178163562
"2021-03-07","surf_activation","somaligamerz micsspam ","Pizza-kun","","",74150319
"2021-03-07","surf_rebel_scaz_njv","very nice map","xanixx","","",1081548033
"2021-03-06","surf_frey_remake_go","voting abuse","Lil._.PeeP KeyDrop.com","","",1151995708
"2021-03-06","surf_prelude_ksf","burrito DEW","LeeOne2000","","",1110168861
"2021-03-06","surf_prelude_ksf","burrito dew","LeeOne2000","","",1110168861
"2021-03-06","surf_satellite_fix","shit map","iPodRacing","","",143060795
"2021-03-06","surf_mom_fix","shit map","iPodRacing","","",143060795
"2021-03-06","surf_mom_fix","paul","obeN","","",214116237
"2021-03-06","surf_calzone","nono map","iPodRacing","","",143060795
"2021-03-05","surf_runner","shit map","iPodRacing","","",143060795
"2021-03-05","surf_deceptive_final","cant nominate minigolf on #7","ttv\/Pignu7","","",244891175
"2021-03-05","surf_how2surf","got stuck at a2","Rafway","","",485159489
"2021-03-04","surf_forbidden_ways_ksf","player blue ranger for cheating","bialy","","",1158524715
"2021-03-04","surf_simpsons_go_rc2","shit map","iPodRacing","","",143060795
"2021-03-03","surf_gradient","ramp bugs on green ramps","whf","","",138794250
"2021-03-02","surf_minecraft_2016_final","shit map","iPodRacing","","",143060795
"2021-03-01","surf_crzyfrog_reloaded","s3 gay start","LEFFE","","",80969784
"2021-03-01","surf_cement","i got r7 on surf_cement and didnt get any points. what to do?","exhausted","","",893785824
"2021-03-01","surf_illumination","b2 glitched.",":)","","",111495334
"2021-02-27","surf_egypt2","surf_egypt2 bonus wr isn't that glitched time?","MVPeter","","",388401775
"2021-02-25","surf_8bit","!ws not working ths","smokeup quiveta","","",1120700143
"2021-02-25","surf_sandbrick","s3 bounced on blocked bhop area ","LEFFE","","",
"2021-02-25","surf_rooftopsv2","s8 lagged","LEFFE","","",80969784
"2021-02-24","surf_classics2","S3 skip is stupid, just like Eclipse S2 and S3 skip, but that is fixed but not this?","wiuuuh","wtf are you talking about wiuuuh","Robert",178163562
